"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","n","popularity","geo_location"
"393","x110740590","x1484539176452526080","2022-01-21 14:51:35","072MISSING","#MCSAMissing 

Shawon Ahammed (16) was last seen 20 January 2022.

If you personally, or your company | or your place of work, would like to make a donation to #MCSA, please click here to donate: https://t.co/cjFxxi4Sdt https://t.co/Al2SWR7Zjw","Twitter Web App",219,NA,NA,NA,FALSE,FALSE,0,3,NA,0,"MCSAMissing MCSA",NA,"missingchildren.org.za/page/donate","https://t.co/cjFxxi4Sdt","http://missingchildren.org.za/page/donate","http://pbs.twimg.com/media/FJokgQdacAMaByz.jpg","https://t.co/Al2SWR7Zjw","https://twitter.com/072MISSING/status/1484539176452526080/photo/1","photo","http://pbs.twimg.com/media/FJokgQdacAMaByz.jpg","https://t.co/Al2SWR7Zjw","https://twitter.com/072MISSING/status/1484539176452526080/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/072MISSING/status/1484539176452526080","Missing Children SA","South Africa","Striving to create a safe environment for every child in SA. You can also #JoinTheFight by donating here https://t.co/mutUnCi9Qi. Thank You.","https://t.co/2tmtn2Yymh",FALSE,9751,60,47,12762,1607,"2010-02-02 16:20:15",FALSE,"https://t.co/2tmtn2Yymh","http://www.missingchildren.org.za",NA,"https://pbs.twimg.com/profile_banners/110740590/1640989311","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312490696272736259/P6XvtMcq_normal.jpg",1,3,NA
"394","x283604227","x1484544862598746116","2022-01-21 15:14:11","AndyVermaut","Andy Vermaut shares:A Covid Contact-Tracing Contrast Lays Bare China's Inequalities: A Chinese man working to support his family and find a missing son tests positive for Covid-19 and is showered with offers of help. “I feel the warmth of… https://t.co/mwc0S5WfnZ Thank you! https://t.co/jRNMMYZQuY","dlvr.it",274,NA,NA,NA,FALSE,FALSE,0,0,NA,0,NA,NA,"wsj.com/articles/a-cov…","https://t.co/mwc0S5WfnZ","https://www.wsj.com/articles/a-covid-contact-tracing-contrast-lays-bare-chinas-inequalities-11642771157?utm_source=dlvr.it&utm_medium=twitter","http://pbs.twimg.com/media/FJopr4yUcAMmb5a.jpg","https://t.co/jRNMMYZQuY","https://twitter.com/AndyVermaut/status/1484544862598746116/photo/1","photo","http://pbs.twimg.com/media/FJopr4yUcAMmb5a.jpg","https://t.co/jRNMMYZQuY","https://twitter.com/AndyVermaut/status/1484544862598746116/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AndyVermaut/status/1484544862598746116","Andy Vermaut","Diksmuide, België","I work for a better world with respect for Human Rights - linked to WCPDCD, EADM, POSTVERSA, AIDL RT is no endorsement  +32499357495 denktankcarmenta@gmail.com",NA,FALSE,30288,33313,51,1524329,1823,"2011-04-17 16:39:35",FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/283604227/1642554108","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1353381385390624768/0FvP5-fw_normal.jpg",1,0,NA
"395","x292402321","x1484545879558266880","2022-01-21 15:18:13","bedspolice","Have you seen missing 15 year old, Charlie? 

&gt;Last seen on Tuesday in Sandy. 
&gt;5”6 with a medium build
&gt;likely to be wearing a black tracksuit. 
&gt;Dunstable and Houghton Regis area. 

If you have any information that can help our officer please call 101 and quote MPC/116/22. https://t.co/QuVx7uLwDR","Orlo",287,NA,NA,NA,FALSE,FALSE,1,2,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FJoqnCYX0AYAd0T.png","https://t.co/QuVx7uLwDR","https://twitter.com/bedspolice/status/1484545879558266880/photo/1","photo","http://pbs.twimg.com/media/FJoqnCYX0AYAd0T.png","https://t.co/QuVx7uLwDR","https://twitter.com/bedspolice/status/1484545879558266880/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bedspolice/status/1484545879558266880","Bedfordshire Police","Kempston, Bedfordshire","Protecting people and fighting crime in Bedfordshire. Please do not report crime here - call 101, or dial 999 in an emergency.","https://t.co/iRVDQ0zjDc",FALSE,89752,649,495,35347,4537,"2011-05-03 15:58:32",TRUE,"https://t.co/iRVDQ0zjDc","https://www.bedfordshire.police.uk/report/Report",NA,"https://pbs.twimg.com/profile_banners/292402321/1606985486","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1460192815061868544/TDojb4tn_normal.jpg",1,3,NA
"396","x23820899","x1484546921700155393","2022-01-21 15:22:22","WFLA","HELP BRING PAYTON HOME! Pasco County deputies are looking for a missing 16-year-old last seen early Friday morning. https://t.co/aSckHFzGl2 https://t.co/1KmGZ9qgxc","TweetDeck",139,NA,NA,NA,FALSE,FALSE,11,22,NA,0,NA,NA,"bit.ly/3tJaZU5","https://t.co/aSckHFzGl2","https://bit.ly/3tJaZU5","http://pbs.twimg.com/media/FJorjYjXwAEX0IP.jpg","https://t.co/1KmGZ9qgxc","https://twitter.com/WFLA/status/1484546921700155393/photo/1","photo","http://pbs.twimg.com/media/FJorjYjXwAEX0IP.jpg","https://t.co/1KmGZ9qgxc","https://twitter.com/WFLA/status/1484546921700155393/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WFLA/status/1484546921700155393","WFLA NEWS","Tampa, FL","WFLA News Channel 8 is a news leader in Tampa Bay.","https://t.co/qPxwyiszHG",FALSE,175624,2291,1669,213968,6253,"2009-03-11 20:14:10",TRUE,"https://t.co/qPxwyiszHG","http://www.wfla.com",NA,"https://pbs.twimg.com/profile_banners/23820899/1635873424","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/918919492859809794/sKRQQLUV_normal.jpg",1,33,NA
"397","x158134958","x1484548085816696835","2022-01-21 15:26:59","cpfsajm","#AnandaAlert 

Help us find 15 year old Kimone Livingston.

She was last seen in  St. Ann on January 2022. Share any information you may have to help us find her.

#HelpUsBringOurChildrenHome https://t.co/Z8ypKKF1cA","Twitter Web App",191,NA,NA,NA,FALSE,FALSE,1,10,NA,0,"AnandaAlert HelpUsBringOurChildrenHome",NA,NA,NA,NA,"http://pbs.twimg.com/media/FJosl5HXIAc3IqV.jpg","https://t.co/Z8ypKKF1cA","https://twitter.com/cpfsajm/status/1484548085816696835/photo/1","photo","http://pbs.twimg.com/media/FJosl5HXIAc3IqV.jpg","https://t.co/Z8ypKKF1cA","https://twitter.com/cpfsajm/status/1484548085816696835/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cpfsajm/status/1484548085816696835","Child Protection & Family Services Agency-CPFSA","48 Duke Street","The Child Protection & Family Services Agency (CPFSA) was formed out of a merger between the CDA and the OCR in October 2017.","https://t.co/sRPVJfu79u",FALSE,5921,169,0,4566,2249,"2010-06-21 21:54:35",FALSE,"https://t.co/sRPVJfu79u","http://www.cpfsa.gov.jm",NA,"https://pbs.twimg.com/profile_banners/158134958/1632343697","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/1446548737426350084/oDG__sa7_normal.jpg",1,11,NA
"398","x1267067519275356161","x1484548460569403393","2022-01-21 15:28:29","CorruptsPower","Wanted crime boss ,Please help find this criminal last seen in the Westminster area, please don’t enter into conversation with this con trickster &amp; blackmailer but contact the metropolitan police before he bankrupts the uk economy and corrupts society #ToryBlackMail https://t.co/9odMjVIXOG","Twitter for iPad",270,NA,NA,NA,FALSE,FALSE,7,2,NA,0,"ToryBlackMail",NA,NA,NA,NA,"http://pbs.twimg.com/media/FJos9ImXwAgkQnM.jpg","https://t.co/9odMjVIXOG","https://twitter.com/CorruptsPower/status/1484548460569403393/photo/1","photo","http://pbs.twimg.com/media/FJos9ImXwAgkQnM.jpg","https://t.co/9odMjVIXOG","https://twitter.com/CorruptsPower/status/1484548460569403393/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CorruptsPower/status/1484548460569403393","power corrupts FBPE FBPA RejoinEU,Not prospering","","corrupt Tories out now",NA,FALSE,671,1285,0,12642,5091,"2020-05-31 12:17:30",FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1267067519275356161/1642652501",NA,"http://pbs.twimg.com/profile_images/1379106538724409348/X1_6w_lF_normal.jpg",1,9,NA
"399","x3210237389","x1484549541345038337","2022-01-21 15:32:46","TPO_Esports","Hey everyone, 

We need your help! 

One of our ex-managers and friend Nick is missing.

He was last seen on Tuesday, please retweet so we can get his face out there! <U+0001F9E1>

Info here: https://t.co/JwwbeMKsTy https://t.co/t1oaTrfLgg","Twitter for Android",204,NA,NA,NA,FALSE,FALSE,16,23,NA,0,NA,NA,"facebook.com/felix.low.18/p…","https://t.co/JwwbeMKsTy","https://www.facebook.com/felix.low.18/posts/1120431255449896/","http://pbs.twimg.com/media/FJot7_UXwAQ-tIb.jpg","https://t.co/t1oaTrfLgg","https://twitter.com/TPO_Esports/status/1484549541345038337/photo/1","photo","http://pbs.twimg.com/media/FJot7_UXwAQ-tIb.jpg http://pbs.twimg.com/media/FJot8M1X0AIjTCZ.jpg","https://t.co/t1oaTrfLgg https://t.co/t1oaTrfLgg","https://twitter.com/TPO_Esports/status/1484549541345038337/photo/1 https://twitter.com/TPO_Esports/status/1484549541345038337/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TPO_Esports/status/1484549541345038337","TPO Esports Ltd","Kilmarnock, Scotland","Scottish Esports Organisation. 
Competing in #CSGO #FIFA #Overwatch #RAINBOW6  
Partners: 
@aquatuning_int
@AquatuningUK 
@GamersApparel 
@SummonerGlasgow","https://t.co/ashbKp6tBs",FALSE,1036,705,24,1992,3915,"2015-04-27 00:17:07",FALSE,"https://t.co/ashbKp6tBs","http://www.tpo-esports.co.uk/",NA,"https://pbs.twimg.com/profile_banners/3210237389/1557006807","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/645276473801207808/I2xkMafG_normal.png",1,39,NA
"400","x114852621","x1484550621395042305","2022-01-21 15:37:04","Ms_Honeyy","Please Help with the Search for Daniel Robinson by Retweeting for the Family <U+2764>

#DanielRobinson #Missing #NEWS #CNN #DanielRobinsonMissing #NEWSUPDATE #MissingPerson #Arizona #MissingPersons #Police #Retweet #Family #FindDanielRobinson #MissingInAmerica #HelpFindDaniel https://t.co/EylPOTK3Zv","Twitter for Android",269,NA,NA,NA,FALSE,FALSE,0,0,NA,0,"DanielRobinson Missing NEWS CNN DanielRobinsonMissing NEWSUPDATE MissingPerson Arizona MissingPersons Police Retweet Family FindDanielRobinson MissingInAmerica HelpFindDaniel",NA,NA,NA,NA,"http://pbs.twimg.com/media/FJou7EuXsAYWR1L.jpg","https://t.co/EylPOTK3Zv","https://twitter.com/Ms_Honeyy/status/1484550621395042305/photo/1","photo","http://pbs.twimg.com/media/FJou7EuXsAYWR1L.jpg","https://t.co/EylPOTK3Zv","https://twitter.com/Ms_Honeyy/status/1484550621395042305/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ms_Honeyy/status/1484550621395042305","ForeverNíse","Michigan","Horror, SciFi, Thrillers, Documentaries, Michael Jackson, Laurel & Hardy, Jack Benny, 80's Music, Murder Mysteries, Animation, Star Wars, Aliens, LOTR, Britcoms",NA,FALSE,134,47,46,51882,87,"2010-02-16 20:29:09",FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/114852621/1490605538","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1215859066498699265/nXz7btOD_normal.jpg",1,0,NA
"401","x112849798","x1484552888315744270","2022-01-21 15:46:04","phyllisj1003","<U+0001F198><U+0001F198><U+0001F198> Missing 16 year old from Tennessee. 
Kavia was last seen on 12/17/21 in Knoxville. 
Let’s help bring her back home safe. https://t.co/lJQmggztXY","Twitter for iPhone",124,NA,NA,NA,FALSE,FALSE,8,25,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FJow-3FWQAAPlfT.jpg","https://t.co/lJQmggztXY","https://twitter.com/phyllisj1003/status/1484552888315744270/photo/1","photo","http://pbs.twimg.com/media/FJow-3FWQAAPlfT.jpg http://pbs.twimg.com/media/FJow-3IWUAMXWem.jpg","https://t.co/lJQmggztXY https://t.co/lJQmggztXY","https://twitter.com/phyllisj1003/status/1484552888315744270/photo/1 https://twitter.com/phyllisj1003/status/1484552888315744270/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/phyllisj1003/status/1484552888315744270","It’s Phyllis PastaZaFool","","My space, enter at your own risk. My tweets are my own opinions. So are the typos!!! <U+0001F6AB>No lists<U+0001F6AB>.                  <U+262E><U+FE0F><U+0001F549><U+262F><U+FE0F><U+0001F49F> No Justice, No Peace",NA,FALSE,46153,35407,50,54775,168609,"2010-02-09 22:29:57",FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/112849798/1551552271","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1410644482308050945/OV505KDz_normal.jpg",1,33,NA
"402","x1848093434","x1484555031575552005","2022-01-21 15:54:35","MartinLitMgmt","Please share.  Adriana is the daughter of a person very close to me.  Last seen in Queens, NY.  Loves Times Square, NYC. https://t.co/2FtoCIiXkC","Twitter Web App",120,NA,NA,NA,FALSE,FALSE,2,4,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FJoynz7UUAIcUya.jpg","https://t.co/2FtoCIiXkC","https://twitter.com/MartinLitMgmt/status/1484555031575552005/photo/1","photo","http://pbs.twimg.com/media/FJoynz7UUAIcUya.jpg","https://t.co/2FtoCIiXkC","https://twitter.com/MartinLitMgmt/status/1484555031575552005/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MartinLitMgmt/status/1484555031575552005","Sharlene Martin","Seattle, WA","See bio on Website","https://t.co/DqEhE3Gucv",FALSE,1689,635,66,4000,8195,"2013-09-09 16:15:39",FALSE,"https://t.co/DqEhE3Gucv","http://www.MartinLit.com",NA,"https://pbs.twimg.com/profile_banners/1848093434/1454176842","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1439360877103222786/bViEupjM_normal.jpg",1,6,NA
"403","x292402321","x1484557282969108482","2022-01-21 16:03:32","bedspolice","Can you help us find missing Courtney, 13, from Bedford?

She's described as white, 5'2"", medium build &amp; has long brown/red hair.

Courtney was last seen wearing black jogging bottoms &amp; a black jumper.                     

Any info, please contact 101 quoting ref 26 of today. https://t.co/asnB7vN4mD","Orlo",285,NA,NA,NA,FALSE,FALSE,5,25,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FJo0-yZXEAgwOBo.png","https://t.co/asnB7vN4mD","https://twitter.com/bedspolice/status/1484557282969108482/photo/1","photo","http://pbs.twimg.com/media/FJo0-yZXEAgwOBo.png","https://t.co/asnB7vN4mD","https://twitter.com/bedspolice/status/1484557282969108482/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bedspolice/status/1484557282969108482","Bedfordshire Police","Kempston, Bedfordshire","Protecting people and fighting crime in Bedfordshire. Please do not report crime here - call 101, or dial 999 in an emergency.","https://t.co/iRVDQ0zjDc",FALSE,89759,649,495,35352,4538,"2011-05-03 15:58:32",TRUE,"https://t.co/iRVDQ0zjDc","https://www.bedfordshire.police.uk/report/Report",NA,"https://pbs.twimg.com/profile_banners/292402321/1606985486","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1460192815061868544/TDojb4tn_normal.jpg",1,30,NA
"404","x292402321","x1484563373945757701","2022-01-21 16:27:44","bedspolice","Can you help find missing D'Andre, 17, from Luton?

He was last seen yesterday and is described as mixed race, 5'8"" &amp; slim

His hair is plaited into six large plaits. He was last seen wearing a grey tracksuit with a rucksack

Any info, please contact us &amp; quote MPL/121/22 https://t.co/4pAoaynlBg","Orlo",280,NA,NA,NA,FALSE,FALSE,1,15,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FJo6hXBXwAQktw1.jpg","https://t.co/4pAoaynlBg","https://twitter.com/bedspolice/status/1484563373945757701/photo/1","photo","http://pbs.twimg.com/media/FJo6hXBXwAQktw1.jpg","https://t.co/4pAoaynlBg","https://twitter.com/bedspolice/status/1484563373945757701/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bedspolice/status/1484563373945757701","Bedfordshire Police","Kempston, Bedfordshire","Protecting people and fighting crime in Bedfordshire. Please do not report crime here - call 101, or dial 999 in an emergency.","https://t.co/iRVDQ0zjDc",FALSE,89759,649,495,35352,4538,"2011-05-03 15:58:32",TRUE,"https://t.co/iRVDQ0zjDc","https://www.bedfordshire.police.uk/report/Report",NA,"https://pbs.twimg.com/profile_banners/292402321/1606985486","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1460192815061868544/TDojb4tn_normal.jpg",1,16,NA
"405","x741308690876256256","x1484567823221465093","2022-01-21 16:45:25","UWSPatch","Adriana Robb, who lives with her family on the UWS in the 90s, was last seen on Jan. 14. Her mom has turned to social media for help. https://t.co/V6bbbWUEne https://t.co/1covmDYpuR","SocialFlow",157,NA,NA,NA,FALSE,FALSE,0,1,NA,0,NA,NA,"trib.al/JVGTtWo","https://t.co/V6bbbWUEne","https://trib.al/JVGTtWo","http://pbs.twimg.com/media/FJo-kXbWUAU_thn.jpg","https://t.co/1covmDYpuR","https://twitter.com/UWSPatch/status/1484567823221465093/photo/1","photo","http://pbs.twimg.com/media/FJo-kXbWUAU_thn.jpg","https://t.co/1covmDYpuR","https://twitter.com/UWSPatch/status/1484567823221465093/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UWSPatch/status/1484567823221465093","UpperWestSide Patch","Upper West Side, Manhattan","Local news, alerts, events and more. We're your source for all things Upper West Side.","https://t.co/nkbyrE07DZ",FALSE,1666,253,31,16278,40,"2016-06-10 16:38:59",FALSE,"https://t.co/nkbyrE07DZ","http://patch.com/new-york/upperwestside",NA,"https://pbs.twimg.com/profile_banners/741308690876256256/1510252487","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/928691934008295424/Z-hLZxpJ_normal.jpg",1,1,NA
"406","x2372228598","x1484568128386383873","2022-01-21 16:46:38","NYPD72Pct","#Brooklyn #NewYorkCity #Missing Othello Olisa, M/B-21YO, 5’8 150 lbs, brown eyes, black hair, last seen in the vicinity of 40th street &amp; 8 ave wearing black boots, black jacket, jeans, carrying a neon Adidas drawstring bag.Please call 911 if located. https://t.co/JZFLcGrWQs","Hootsuite Inc.",254,NA,NA,NA,FALSE,FALSE,5,6,NA,0,"Brooklyn NewYorkCity Missing",NA,NA,NA,NA,"http://pbs.twimg.com/media/FJo-2IjX0A4L4eN.jpg","https://t.co/JZFLcGrWQs","https://twitter.com/NYPD72Pct/status/1484568128386383873/photo/1","photo","http://pbs.twimg.com/media/FJo-2IjX0A4L4eN.jpg","https://t.co/JZFLcGrWQs","https://twitter.com/NYPD72Pct/status/1484568128386383873/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NYPD72Pct/status/1484568128386383873","NYPD 72nd Precinct","830 4th Avenue, Brooklyn, NY","Deputy Inspector Ernesto Castro Jr., Commanding Officer. The official Twitter of the 72nd Precinct. User policy: https://t.co/I48sM3OsGS","https://t.co/8cybElaKh0",FALSE,9760,2565,119,8816,11384,"2014-03-04 18:01:04",TRUE,"https://t.co/8cybElaKh0","https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts/72nd-precinct.page",NA,"https://pbs.twimg.com/profile_banners/2372228598/1635539555","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1395045307407294470/4WZXT-qk_normal.jpg",1,11,NA
"407","x44518953","x1484573376119287809","2022-01-21 17:07:29","missannenyc","Please help find Adriana. She has been missing since 01/14/22. Contact her parents @lorelei2_0 @MicheleMWeber with any information. #missingperson #missinggirl #uws #manhattan #nycmissingperson #help #findadrianarobb @NYPDPC https://t.co/2i0YJUS7g2","Twitter for iPhone",224,NA,NA,NA,FALSE,FALSE,1,2,NA,0,"missingperson missinggirl uws manhattan nycmissingperson help findadrianarobb",NA,NA,NA,NA,"http://pbs.twimg.com/media/FJpDnisX0AoXOjL.jpg","https://t.co/2i0YJUS7g2","https://twitter.com/missannenyc/status/1484573376119287809/photo/1","photo","http://pbs.twimg.com/media/FJpDnisX0AoXOjL.jpg","https://t.co/2i0YJUS7g2","https://twitter.com/missannenyc/status/1484573376119287809/photo/1",NA,"x629643640 x718914272890384384 x2801780500","lorelei2_0 MicheleMWeber NYPDPC","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/missannenyc/status/1484573376119287809","missannesworld","","A Georgia peach",NA,FALSE,49,144,0,64,221,"2009-06-04 02:02:51",FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/44518953/1413688821","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1271093388260061185/WWV1SBLF_normal.jpg",1,3,NA
"408","x1290453310022057986","x1484573444805218309","2022-01-21 17:07:45","dmstingley","Missing 11 year old boy in Dallas TX. Last seen 24 hrs ago wearing shorts and a t-shirt. Overnight we had below freezing temperatures. Please pray for his well being and that he is found soon!<U+0001F64F><U+0001F3FD> https://t.co/2SsuwWGl4F","Twitter Web App",194,NA,NA,NA,FALSE,FALSE,1,3,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FJpDT2aXwAMWKoS.jpg","https://t.co/2SsuwWGl4F","https://twitter.com/dmstingley/status/1484573444805218309/photo/1","photo","http://pbs.twimg.com/media/FJpDT2aXwAMWKoS.jpg","https://t.co/2SsuwWGl4F","https://twitter.com/dmstingley/status/1484573444805218309/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dmstingley/status/1484573444805218309","dmstingley","Dallas/Ft Worth","Christian author, grew up in Jackson MS, neighbors of Medgar Evers and ""Jubilee"" author Margaret Walker Alexander, JSU alum, justice driven! NO DM'S!",NA,FALSE,736,1290,1,12233,3719,"2020-08-04 01:05:37",FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1290453310022057986/1596630020",NA,"http://pbs.twimg.com/profile_images/1290457994304471041/1X6h1SyX_normal.jpg",1,4,NA
